epoch,train_loss,train_mape,train_mae,train_rmse,val_loss,val_mape,val_mae,val_rmse,val_r2,val_mape_h3,val_mape_h6,val_mape_h12,val_mae_h3,val_mae_h6,val_mae_h12,val_rmse_h3,val_rmse_h6,val_rmse_h12,lr,free_flow_speed,jam_density,relaxation_rate,spike_count
72,6.569676511427936,7.337389141321182,3.064046621322632,6.282450850598479,6.5585181803073525,7.325942814350128,3.0717740058898926,6.293387609236988,0.7494279146194458,6.135186553001404,7.366091012954712,8.832309395074844,2.65259051322937,3.09454083442688,3.605825662612915,5.385613187626668,6.423307013201209,7.478626058126262,0.00010678093613909223,64.64120483398438,0.25418153405189514,0.5492112636566162,122
73,6.559704586783832,7.324586063623428,3.059814453125,6.271009913732777,6.5434345929127815,7.309775799512863,3.0242223739624023,6.178226804690429,0.7585142850875854,6.128973513841629,7.352602481842041,8.793018758296967,2.627659797668457,3.0405385494232178,3.5392215251922607,5.30509126949627,6.281601018254746,7.352071000612472,9.987274699553872e-05,64.64012145996094,0.25657251477241516,0.5505573153495789,126
74,6.557401833049754,7.3229193687438965,3.0577592849731445,6.268455113542574,6.555822313956495,7.323511689901352,3.083529472351074,6.322708185101169,0.7470876574516296,6.135112419724464,7.354870438575745,8.835604041814804,2.6471214294433594,3.086670160293579,3.661043167114258,5.361410127162046,6.404666760818916,7.610904860969843,9.297004971531185e-05,64.63789367675781,0.2589358687400818,0.550463080406189,126
75,6.540314262563532,7.304197549819946,3.053107738494873,6.259586763727835,6.507435753660382,7.271158695220947,3.0465898513793945,6.233558390969242,0.7541694641113281,6.104553118348122,7.313024997711182,8.730921149253845,2.633026361465454,3.0636751651763916,3.573371410369873,5.350661242255028,6.352215309894786,7.418509208030203,8.610647354570424e-05,64.63663482666016,0.25950661301612854,0.5514442324638367,130
76,6.538793195377696,7.302375882863998,3.050208330154419,6.251835057753481,6.526065295597292,7.285403460264206,3.0641133785247803,6.323359449322947,0.747035562992096,6.109524890780449,7.338441908359528,8.767230808734894,2.639477252960205,3.0877845287323,3.6041088104248047,5.373424210328142,6.448964401026193,7.563895861218954,7.931545713988988e-05,64.63528442382812,0.2599700391292572,0.5510848760604858,132
77,6.525491973295569,7.28718638420105,3.0432112216949463,6.239063612787122,6.516449338984939,7.280636578798294,3.0246243476867676,6.200299520333329,0.7567857503890991,6.112748384475708,7.321831583976746,8.736974745988846,2.6207103729248047,3.0444507598876953,3.5386462211608887,5.334188194110285,6.316192755455795,7.371528454987834,7.263008564716735e-05,64.6347885131836,0.26219767332077026,0.5520215034484863,135
78,6.5160921384943995,7.277434319257736,3.0401580333709717,6.2336908792094485,6.495994410424863,7.259543985128403,3.0428380966186523,6.263260164400237,0.7518212199211121,6.095379218459129,7.29709193110466,8.71448889374733,2.6290316581726074,3.059290647506714,3.5701770782470703,5.342859383590613,6.3740003213394605,7.48998787485524,6.608292952543799e-05,64.63288116455078,0.26453182101249695,0.5524429082870483,136
79,6.50605395005986,7.266947627067566,3.0353991985321045,6.221842394694985,6.502477447941618,7.257314771413803,3.0008585453033447,6.164357380165462,0.7595973014831543,6.105974689126015,7.296156138181686,8.734863251447678,2.617032051086426,3.031912088394165,3.4873852729797363,5.312458172801792,6.303413423096307,7.290055480243569,5.970588586120911e-05,64.63288879394531,0.2655256390571594,0.553642749786377,137
80,6.505383764358765,7.266520708799362,3.0342061519622803,6.2192069801081376,6.494267702102661,7.254648208618164,3.0052735805511475,6.155901129272538,0.7602564096450806,6.11269548535347,7.295332103967667,8.684664219617844,2.611309766769409,3.0211727619171143,3.5113306045532227,5.28666725184344,6.260042895575346,7.335869899515475,5.3530022970194524e-05,64.63153076171875,0.2670140266418457,0.5535063147544861,139
81,6.490335747519916,7.248880714178085,3.0282397270202637,6.206235014713939,6.489062723123802,7.244885712862015,3.0473315715789795,6.255760589877248,0.7524151802062988,6.09608069062233,7.290454208850861,8.693379163742065,2.638885021209717,3.064291000366211,3.5794384479522705,5.359271790870283,6.3682325757556955,7.465827146518292,4.758542903560374e-05,64.63090515136719,0.267848938703537,0.5545175075531006,143
82,6.482146136900958,7.2398945689201355,3.0254621505737305,6.200397958596747,6.479904291764745,7.240068167448044,3.0125112533569336,6.1686184174360825,0.7592648267745972,6.09566792845726,7.276935875415802,8.670426160097122,2.6173958778381348,3.033059597015381,3.513735771179199,5.301801612829065,6.2996017572386815,7.315384255236208,4.1901065521537615e-05,64.63097381591797,0.2687661647796631,0.5549597144126892,145
83,6.4759470205256005,7.233166694641113,3.022270441055298,6.1927483388658215,6.483230991183587,7.2381094098091125,3.017718553543091,6.180759650395494,0.7583162188529968,6.1010196805000305,7.281527668237686,8.6780346930027,2.624843120574951,3.0405478477478027,3.5252981185913086,5.3090915292167065,6.301284041567223,7.343478843065777,3.650462607564642e-05,64.6308364868164,0.2701322138309479,0.5560091137886047,147
84,6.469320547134481,7.22561776638031,3.01949405670166,6.188267823946267,6.497071311158954,7.266920804977417,2.98736310005188,6.0951067074454475,0.7649683356285095,6.1021097004413605,7.294560968875885,8.707734942436218,2.608685255050659,3.0103888511657715,3.4595940113067627,5.292168881271223,6.229666631360833,7.175445000542513,3.142240160846237e-05,64.63065338134766,0.2712886929512024,0.5568629503250122,150
85,6.466873522110801,7.223851978778839,3.017235279083252,6.184010147658852,6.464514403972986,7.22084641456604,2.9882924556732178,6.1476284013379905,0.7609003186225891,6.0849737375974655,7.259735465049744,8.64792913198471,2.6053543090820312,3.0134623050689697,3.472491502761841,5.295545743171102,6.276058651807497,7.2831748415581155,2.6679152206726155e-05,64.63057708740234,0.2713777422904968,0.5572996735572815,154
86,6.457132256604771,7.21207931637764,3.012721300125122,6.17508322470485,6.459424878066441,7.213170826435089,3.016007423400879,6.184682185180533,0.7580093741416931,6.08077272772789,7.255025953054428,8.638785034418106,2.6191554069519043,3.0361220836639404,3.525967836380005,5.305920105149666,6.30004136813675,7.364361088343099,2.2297986504733303e-05,64.6300277709961,0.27184295654296875,0.5575717687606812,155
87,6.45509449300919,7.210744917392731,3.0121190547943115,6.173219481229202,6.44356026289598,7.196635752916336,3.015285015106201,6.200818456956534,0.7567449808120728,6.0698501765728,7.2418153285980225,8.603639900684357,2.618509531021118,3.0379679203033447,3.5201613903045654,5.326645989853343,6.333549529283921,7.358659389554228,1.830024910139064e-05,64.62999725341797,0.2725372016429901,0.5581335425376892,161
88,6.4483953121511695,7.2035811841487885,3.009911060333252,6.165071160740336,6.441100084556724,7.1936726570129395,3.0045359134674072,6.1841548007278435,0.7580506801605225,6.071353703737259,7.235562056303024,8.599857985973358,2.611969232559204,3.0286829471588135,3.502079486846924,5.31296941141908,6.314627411664486,7.347686621498235,1.4705416571476091e-05,64.62997436523438,0.27248674631118774,0.5584752559661865,162
89,6.442831363269989,7.1976445615291595,3.0086073875427246,6.1655921343523445,6.446226929718593,7.201775163412094,3.016205072402954,6.183174856507969,0.7581273317337036,6.0731858015060425,7.241806387901306,8.607202023267746,2.6169581413269043,3.035770893096924,3.523221015930176,5.315139473837236,6.307940658919146,7.345086937812475,1.1531002577724159e-05,64.62969207763672,0.2732137143611908,0.5588731169700623,165
90,6.438441667964752,7.191494107246399,3.0057239532470703,6.1606584439797425,6.443090366867353,7.198192924261093,2.9946370124816895,6.139445805592284,0.7615364193916321,6.072862818837166,7.236171513795853,8.603604137897491,2.611762285232544,3.016427755355835,3.482710599899292,5.301406947112859,6.266062124324849,7.268204819626978,8.792472546021349e-06,64.62985229492188,0.2738036811351776,0.5593682527542114,168
91,6.438312970380732,7.191108167171478,3.0046708583831787,6.156323427643479,6.438621075648181,7.193206250667572,2.999061107635498,6.147409665815776,0.7609173655509949,6.068778783082962,7.233649492263794,8.593997359275818,2.612593173980713,3.0208513736724854,3.489865779876709,5.309343903951757,6.2790863713743965,7.274856314272506,6.5031683194060835e-06,64.62973022460938,0.273970365524292,0.559573233127594,171
92,6.435758948963594,7.188078761100769,3.0039567947387695,6.155419308148784,6.433978688042119,7.186143845319748,2.9988865852355957,6.169105391231779,0.7592267990112305,6.066463515162468,7.2300024330616,8.583880960941315,2.6126911640167236,3.0218966007232666,3.4904427528381348,5.318864667398265,6.295723859574499,7.3171862070920275,4.674243157950367e-06,64.62970733642578,0.27410075068473816,0.559545636177063,173
93,6.433053335404013,7.185530662536621,3.0033631324768066,6.153778974459833,6.436968695442632,7.191690057516098,2.991034746170044,6.131148385888663,0.7621805667877197,6.068447232246399,7.231426239013672,8.590792119503021,2.6080193519592285,3.013079881668091,3.477282762527466,5.2992114650086295,6.259870745509709,7.253291731088671,3.3146074011979013e-06,64.62975311279297,0.27438169717788696,0.559928834438324,174
94,6.4335775706857286,7.186684757471085,3.0022079944610596,6.151581674031903,6.434605967323735,7.1899257600307465,3.0012547969818115,6.170742887168531,0.759099006652832,6.0662079602479935,7.230637967586517,8.583281934261322,2.610553503036499,3.0221035480499268,3.496431589126587,5.312544878601799,6.298220053013521,7.3220686948378075,2.430885057885461e-06,64.62971496582031,0.27432626485824585,0.559983491897583,175
95,6.43199749808898,7.183858007192612,3.0017449855804443,6.1508464819948445,6.435861484059748,7.19098225235939,2.989492654800415,6.1301882821022255,0.7622550129890442,6.067690625786781,7.229470461606979,8.589333295822144,2.6080572605133057,3.0114054679870605,3.4734926223754883,5.299249437556269,6.258709142028548,7.2543201071696,2.027381534438223e-06,64.62972259521484,0.2743156850337982,0.560049295425415,181
96,6.584892529217317,7.3525406420230865,3.071079969406128,6.279279864868096,6.610465827977882,7.371785491704941,3.131830930709839,6.4625615543112405,0.7357754707336426,6.166868284344673,7.422225177288055,8.936311304569244,2.6617915630340576,3.143547773361206,3.758735418319702,5.400091113981934,6.539352137122684,7.850808178550568,0.00019995285636295354,64.62016296386719,0.26438596844673157,0.5440431833267212,199
97,6.600766531286393,7.369793951511383,3.0782053470611572,6.297430501435499,6.639887809753418,7.407370209693909,3.1011040210723877,6.383725646125466,0.7421826124191284,6.222157180309296,7.447108626365662,8.946194499731064,2.682452917098999,3.12306809425354,3.6541123390197754,5.407684665018782,6.482960006569325,7.684906312648169,0.0001997035727560919,64.61668395996094,0.26913994550704956,0.5482913255691528,200
98,6.588354748200605,7.358685880899429,3.071774959564209,6.292488027689308,6.5694587725513385,7.342290878295898,3.0385172367095947,6.181599279087637,0.7582505941390991,6.1356667429208755,7.366512715816498,8.874708414077759,2.63751482963562,3.062163829803467,3.549757242202759,5.339352231401911,6.315081078136488,7.318568132781176,0.00019924051918966085,64.60865020751953,0.2751813232898712,0.5470802783966064,203
99,6.58421700778492,7.351945340633392,3.0671591758728027,6.2795292409378085,6.552821685683052,7.313968241214752,3.108358383178711,6.418310210883762,0.7393815517425537,6.143736094236374,7.373066246509552,8.787676692008972,2.661547899246216,3.139967918395996,3.6680850982666016,5.399886426790957,6.568100347070639,7.693052690082319,0.00019856469853457394,64.6019058227539,0.2753917872905731,0.5448229312896729,213
100,6.570709101019059,7.338531315326691,3.064249038696289,6.277526359062199,6.568699643297015,7.334662973880768,3.0887839794158936,6.258910579278497,0.7521657943725586,6.157198175787926,7.385013252496719,8.818100392818451,2.6643810272216797,3.1156258583068848,3.62730073928833,5.349311121146834,6.363681394244307,7.480111008498663,0.00019767757446788027,64.5982894897461,0.28290724754333496,0.5488983988761902,215
101,6.5680927580053154,7.334823161363602,3.0637199878692627,6.275157193954419,6.55598490193205,7.322411239147186,3.0591464042663574,6.23674283678253,0.7539182305335999,6.144905835390091,7.349701970815659,8.82899984717369,2.6453256607055664,3.0681779384613037,3.6018083095550537,5.341354814889657,6.332022514549033,7.449263302010191,0.00019658106830276615,64.5925521850586,0.28556156158447266,0.5466419458389282,218
102,6.557187035759503,7.323308289051056,3.0586955547332764,6.264044888234471,6.564284558566111,7.340319454669952,3.0402493476867676,6.166872107030651,0.7594010829925537,6.146799400448799,7.36878514289856,8.830729871988297,2.637226104736328,3.0611870288848877,3.5504565238952637,5.302066745494783,6.29781302382475,7.308112499187547,0.00019527755482741849,64.58734130859375,0.2872881293296814,0.5461601614952087,223
103,6.5563007433784195,7.322900742292404,3.059997081756592,6.261994411138272,6.564269214306238,7.336810231208801,3.045332670211792,6.161524028755678,0.7598181962966919,6.144245341420174,7.371445000171661,8.829642832279205,2.634838581085205,3.0592970848083496,3.5756256580352783,5.301494733094554,6.2761768711664,7.305693237915444,0.00019376985716176238,64.58233642578125,0.29040926694869995,0.545467734336853,229
104,6.55022216353187,7.317061722278595,3.0535669326782227,6.247584677340285,6.522177556775651,7.285577803850174,3.054213523864746,6.243532725726421,0.75338214635849,6.120425835251808,7.315719872713089,8.770181238651276,2.6443982124328613,3.0795843601226807,3.569215774536133,5.365935733531172,6.397721135207203,7.396559415466318,0.00019206124064321186,64.57928466796875,0.2930477559566498,0.5486624240875244,237
105,6.541725417509436,7.3061540722846985,3.051201820373535,6.246905361786834,6.572399121410442,7.328534126281738,3.114299774169922,6.441744988061149,0.7374749183654785,6.143583729863167,7.3719121515750885,8.875954896211624,2.653249502182007,3.1246447563171387,3.7262439727783203,5.377343487521332,6.504244958804278,7.850863813751345,0.00019015540575467653,64.57334899902344,0.29385653138160706,0.5455889701843262,244
106,6.540654809717188,7.3052458465099335,3.0512163639068604,6.2468363575124215,6.528672155344261,7.291869819164276,3.0456764698028564,6.198671986265328,0.756913423538208,6.123542785644531,7.313608378171921,8.794579654932022,2.6397507190704346,3.06744647026062,3.568735361099243,5.305283615483969,6.323356734604367,7.370373584072848,0.00018805648011013923,64.57022857666016,0.2954942286014557,0.548491895198822,248
107,6.53087529779118,7.294393330812454,3.0486578941345215,6.236117700215998,6.495810373774114,7.254838943481445,3.0069916248321533,6.167286231732019,0.7593687772750854,6.106743961572647,7.296948134899139,8.692242950201035,2.6188406944274902,3.0251290798187256,3.505523681640625,5.309622490173777,6.290450460681732,7.318401335531562,0.00018576900951516344,64.56605529785156,0.2988271415233612,0.5493840575218201,250
108,6.51831467776375,7.280311733484268,3.040189027786255,6.221333182868896,6.488162742470795,7.246808707714081,3.034761905670166,6.193791129305766,0.7572960257530212,6.113189458847046,7.2775699198246,8.680573850870132,2.6349217891693115,3.0481655597686768,3.5505597591400146,5.328144509735634,6.301393312452625,7.388466388729976,0.0001832979481216907,64.56116485595703,0.30180707573890686,0.549051821231842,256
109,6.517120237656456,7.278542220592499,3.041888475418091,6.223815082087946,6.494543768324942,7.249873131513596,3.0231428146362305,6.216858849439757,0.7554848194122314,6.103121861815453,7.29307234287262,8.71150940656662,2.627331495285034,3.0505964756011963,3.5302720069885254,5.319803939017392,6.3399382165251,7.397057602968942,0.00018064864769845064,64.55807495117188,0.305450439453125,0.5517431497573853,263
110,6.497256219068313,7.257117331027985,3.0324783325195312,6.208336781067712,6.480434611158551,7.242521643638611,3.009096622467041,6.168539261237756,0.7592710256576538,6.095821037888527,7.282010465860367,8.666994422674179,2.6220388412475586,3.0300276279449463,3.4994359016418457,5.3284113742688355,6.2898625024950245,7.307082818749789,0.00017782684604022154,64.55509948730469,0.3042429983615875,0.5530983209609985,267
111,6.499926578552327,7.258812338113785,3.032238721847534,6.203972362228016,6.539226023656018,7.304719835519791,3.0309395790100098,6.139068949932187,0.7615656852722168,6.142742559313774,7.333802431821823,8.777350932359695,2.631739616394043,3.0495028495788574,3.5401804447174072,5.284449945298492,6.258728646069961,7.281613844265704,0.00017483865454104468,64.5511474609375,0.3046914339065552,0.5519676208496094,271
112,6.494549166072499,7.253652065992355,3.0327541828155518,6.2080857741732425,6.491050958633423,7.248882204294205,3.0510599613189697,6.266134265171022,0.7515934109687805,6.094910576939583,7.275566458702087,8.725253492593765,2.616351842880249,3.063894748687744,3.606722116470337,5.287451359229767,6.3626028955679335,7.541685606649934,0.00017169054495830565,64.5467529296875,0.3020571768283844,0.5506754517555237,274
113,6.474186620610283,7.230551540851593,3.021777629852295,6.18109631786092,6.479697735804431,7.243119925260544,3.055201530456543,6.192057770826743,0.7574318647384644,6.101823225617409,7.270512729883194,8.668278157711029,2.6395039558410645,3.056274652481079,3.602044105529785,5.302446613969266,6.279376761253112,7.402306130346359,0.0001683893353963488,64.54361724853516,0.30679193139076233,0.5546565651893616,279
114,6.4856268212119526,7.244395464658737,3.0281965732574463,6.196891362201829,6.493360384455267,7.253333181142807,2.973512649536133,6.093361553624843,0.7651029229164124,6.07994869351387,7.263913005590439,8.77809002995491,2.6143100261688232,2.999593496322632,3.436983585357666,5.305074191711689,6.2290459900801185,7.163855629766059,0.0001649421755399819,64.53887939453125,0.3058962821960449,0.5531622767448425,283
115,6.465825581933088,7.220965623855591,3.0195577144622803,6.177009706449733,6.478928287074251,7.233770191669464,3.0279388427734375,6.199080909778203,0.7568812966346741,6.085515022277832,7.2733573615550995,8.68866890668869,2.6246607303619385,3.045971632003784,3.5494508743286133,5.304658375633414,6.292910859157217,7.419523424745137,0.0001613565311698503,64.53486633300781,0.30282700061798096,0.5517890453338623,285
116,6.467730244213247,7.224518805742264,3.020925283432007,6.18273125499438,6.43581567170485,7.187264412641525,3.024099826812744,6.208171185247072,0.7561677694320679,6.07038177549839,7.23515972495079,8.576449006795883,2.621915340423584,3.044621706008911,3.5330827236175537,5.310448822766184,6.3301314575622785,7.394802082500617,0.00015764016799321907,64.53044891357422,0.30319562554359436,0.5507880449295044,298
117,6.462904780943764,7.219194620847702,3.0186214447021484,6.177395054208668,6.464803884614189,7.219360768795013,3.0298049449920654,6.19212276512497,0.7574267983436584,6.097250804305077,7.255592197179794,8.64352360367775,2.6301605701446533,3.047900915145874,3.5455007553100586,5.318253397367259,6.3112734367795245,7.362625861913638,0.00015380113482518,64.52762603759766,0.3029024302959442,0.5517300963401794,306
118,6.449839730951238,7.203595340251923,3.0139925479888916,6.167041595333553,6.452828456770699,7.212969660758972,2.981646776199341,6.084203509797549,0.7658084630966187,6.083717197179794,7.226364314556122,8.648351579904556,2.5984184741973877,2.997189521789551,3.4707889556884766,5.244711619286844,6.2003508929970295,7.222737321661685,0.00014984774615671052,64.52484130859375,0.3072860538959503,0.5557814240455627,308
119,6.436593991549895,7.189545780420303,3.007331609725952,6.15298266771722,6.441503542774129,7.1952663362026215,3.020277738571167,6.21259651339377,0.7558200359344482,6.066238135099411,7.222072035074234,8.625232428312302,2.6143882274627686,3.03537917137146,3.53989577293396,5.283193738438981,6.306981459994849,7.455439881843801,0.0001457885641473375,64.5201187133789,0.30532464385032654,0.5547067523002625,313
120,6.43718215488495,7.190733402967453,3.009580612182617,6.160728723102341,6.482494327257264,7.239138334989548,3.00118088722229,6.150878111634912,0.7606474757194519,6.0912709683179855,7.281699776649475,8.690465241670609,2.609266757965088,3.023233413696289,3.5041568279266357,5.288160328856935,6.2692142394542385,7.305018844841287,0.00014163238008140666,64.51749420166016,0.30488696694374084,0.5528101921081543,316
121,6.421349135312167,7.173506915569305,3.002202272415161,6.144792613044334,6.422994267265752,7.172263413667679,2.9788966178894043,6.082949726429406,0.76590496301651,6.0658615082502365,7.206069678068161,8.571939170360565,2.606133222579956,2.9995996952056885,3.45528507232666,5.2665140097661824,6.202737253211121,7.19262592140476,0.000137388195328118,64.51456451416016,0.3024212718009949,0.554333508014679,318
122,6.420530440335606,7.171929627656937,2.9994864463806152,6.138077768140783,6.453893540040502,7.204174250364304,3.0227155685424805,6.219493725647542,0.7552775144577026,6.087633967399597,7.246187329292297,8.623669296503067,2.6281189918518066,3.0427043437957764,3.535133123397827,5.322513970696716,6.32985092927671,7.418774794526674,0.00013306520184656458,64.5098648071289,0.301908016204834,0.5503119230270386,321
123,6.415217968231854,7.168145477771759,2.9993722438812256,6.140166830971142,6.427109196500958,7.1799613535404205,3.007465362548828,6.1986372157531155,0.7569161057472229,6.06166310608387,7.208096981048584,8.592431992292404,2.611585855484009,3.0149452686309814,3.5252294540405273,5.2941428370904955,6.271084430859215,7.447291492464255,0.00012867276227799605,64.5064468383789,0.2990402579307556,0.5502176880836487,327
124,6.413392469844716,7.165049761533737,2.9996867179870605,6.136214596771915,6.415291210390487,7.1612827479839325,3.0185816287994385,6.216349229386909,0.7555249333381653,6.050904095172882,7.208909094333649,8.562276512384415,2.6165518760681152,3.0414021015167236,3.531925916671753,5.306029204862291,6.332572824426116,7.432085903628015,0.0001242203896684224,64.50396728515625,0.30340051651000977,0.5493752360343933,332
125,6.397693044999066,7.145864516496658,2.9912049770355225,6.1176607964650564,6.412806479436047,7.164891809225082,2.9811689853668213,6.10919298452088,0.763880729675293,6.070612743496895,7.202701270580292,8.522854745388031,2.6055705547332764,3.0028162002563477,3.454726457595825,5.27104401701379,6.232964760122404,7.23608299179943,0.0001197177268654748,64.50379943847656,0.30703577399253845,0.5528727173805237,334
126,6.386660691888575,7.1335285902023315,2.986938953399658,6.109660344399334,6.397745429344897,7.140817493200302,2.9952056407928467,6.163199747528039,0.7596875429153442,6.056194379925728,7.185626775026321,8.509598672389984,2.610294818878174,3.016937732696533,3.4891574382781982,5.2839086939324975,6.2831812684186215,7.343925831089856,0.00011517452563414479,64.5019302368164,0.3060336112976074,0.5521145462989807,338
127,6.3820133655466496,7.130000740289688,2.9839186668395996,6.102744951344609,6.423109882282761,7.174402475357056,3.0182955265045166,6.126356325034405,0.7625521421432495,6.061144173145294,7.190515846014023,8.604662865400314,2.6269960403442383,3.0276646614074707,3.535701274871826,5.313036184740906,6.249019393287682,7.242910404606037,0.00011060062553663272,64.49845123291016,0.30666235089302063,0.5519832372665405,344
128,6.388004049260348,7.137678563594818,2.9880242347717285,6.107011498844708,6.400421979292384,7.14767798781395,2.951112747192383,6.064792474905623,0.7673003673553467,6.055968627333641,7.187224179506302,8.523688465356827,2.5972726345062256,2.9769322872161865,3.404226064682007,5.257965221709353,6.191954887462371,7.162341061837532,0.0001060059326220473,64.49759674072266,0.30920735001564026,0.5521501302719116,346
129,6.370762785488272,7.116950303316116,2.980419397354126,6.098070070739306,6.408880890540357,7.164096832275391,2.9893558025360107,6.122678044114745,0.7628371715545654,6.0577642172575,7.19086155295372,8.540185540914536,2.6086690425872803,3.011237144470215,3.4666061401367188,5.294775982981805,6.24887959928321,7.2412295731596,0.0001014003979721088,64.49485778808594,0.3117007315158844,0.5523014068603516,348
130,6.36590985435853,7.11149275302887,2.9796009063720703,6.092919239244603,6.392786426364251,7.144641876220703,3.006068229675293,6.164923584797827,0.7595531344413757,6.054620072245598,7.181338220834732,8.48347544670105,2.618431568145752,3.0181703567504883,3.502655506134033,5.282405388305726,6.282685225003288,7.336163437099127,9.67939961493222e-05,64.49290466308594,0.3089754581451416,0.5512726306915283,350
131,6.3601237108363184,7.105448096990585,2.9770443439483643,6.092686643500441,6.386928778774333,7.135426998138428,3.008944511413574,6.154358549060221,0.760376513004303,6.04749321937561,7.169019430875778,8.494922518730164,2.6290111541748047,3.0244786739349365,3.500243663787842,5.314747592965136,6.295133970015209,7.282414551956169,9.219670359429561e-05,64.49064636230469,0.3104998469352722,0.5501704812049866,352
132,6.354240089814293,7.098225504159927,2.972987413406372,6.0794619778952335,6.364339077247764,7.113749533891678,2.96347975730896,6.084868076370755,0.7657572627067566,6.033546105027199,7.156061381101608,8.429990708827972,2.59194278717041,2.980827569961548,3.4324405193328857,5.240225275453337,6.202192029768273,7.218453537439164,8.76184770189917e-05,64.4905014038086,0.31089159846305847,0.5512241125106812,357
133,6.348587787087588,7.092340290546417,2.9704902172088623,6.0773576972900445,6.367882053807096,7.109140604734421,2.9622304439544678,6.08432263556049,0.7657992839813232,6.034407764673233,7.150522619485855,8.460834622383118,2.606548309326172,2.982820987701416,3.4244980812072754,5.286804528637638,6.196840268651884,7.194041318985287,8.30692318427066e-05,64.48906707763672,0.3105032742023468,0.5510468482971191,361
134,6.339260297663071,7.081782817840576,2.967715263366699,6.071813606426947,6.3488634892229765,7.093270123004913,2.97050142288208,6.10362624899749,0.7643108367919922,6.018632277846336,7.128562033176422,8.42939019203186,2.5967438220977783,2.98466420173645,3.450798273086548,5.269686889612207,6.206785107120013,7.256862155218586,7.855882071747968e-05,64.48758697509766,0.3115406334400177,0.551142156124115,365
135,6.333206532473232,7.075424492359161,2.9643375873565674,6.0657538107982,6.375257447080792,7.129913568496704,2.959317922592163,6.080080007227464,0.7661257982254028,6.035339459776878,7.160253822803497,8.466935902833939,2.603205442428589,2.9825215339660645,3.403769016265869,5.291774758664199,6.213620624749353,7.155262974798718,7.409701218944315e-05,64.48698425292969,0.312734454870224,0.5519533753395081,370
136,6.328758132648978,7.0702895522117615,2.9626355171203613,6.061249908868935,6.361487730494085,7.100614160299301,2.947014331817627,6.064350592933565,0.7673343420028687,6.045619025826454,7.145007699728012,8.431001007556915,2.584676742553711,2.9677863121032715,3.4134085178375244,5.234897507736317,6.183650505109092,7.187953768794302,6.96934695423263e-05,64.48574829101562,0.3141883611679077,0.5519381165504456,372
137,6.324462788627747,7.065393030643463,2.960357904434204,6.052447607356458,6.357571642353849,7.103316485881805,2.9431254863739014,6.048371832059241,0.7685587406158447,6.018778309226036,7.133969664573669,8.454708009958267,2.594529867172241,2.9651825428009033,3.3891875743865967,5.261676519121079,6.178224952363884,7.118638260310208,6.535772986893495e-05,64.48478698730469,0.3126280903816223,0.5529406666755676,375
138,6.323494359133715,7.06464946269989,2.9594616889953613,6.051357766373625,6.345933333882746,7.09269642829895,3.002936601638794,6.131082434119186,0.7621856331825256,6.0196541249752045,7.13324174284935,8.40488076210022,2.6152684688568115,3.025017738342285,3.487229347229004,5.289928280897674,6.268990010224216,7.260613663644767,6.109918341593197e-05,64.4833755493164,0.3124484121799469,0.552696704864502,378
139,6.313271426899548,7.053088396787643,2.9551470279693604,6.040623787506345,6.353391431412607,7.0998601615428925,2.9343369007110596,6.010365433587518,0.7714582681655884,6.023205071687698,7.126840204000473,8.444175124168396,2.5828123092651367,2.9583559036254883,3.377763271331787,5.2280669050072825,6.142990782541883,7.073202210750104,5.692705324665396e-05,64.48323822021484,0.31332507729530334,0.5534366369247437,381
140,6.306627954391235,7.047038525342941,2.952538013458252,6.037675192366316,6.336943716373083,7.084760814905167,2.948493480682373,6.027955415435528,0.7701185941696167,6.010732799768448,7.1152471005916595,8.406132459640503,2.598954200744629,2.96994686126709,3.3909356594085693,5.262662422047667,6.157904852731404,7.0790909872187875,5.285037526601004e-05,64.48292541503906,0.315002977848053,0.5545668601989746,382
141,6.3003305840619745,7.039029151201248,2.950065851211548,6.029944402080959,6.344951971521917,7.08889365196228,2.9554026126861572,6.024621988048458,0.7703728079795837,6.022955849766731,7.124736160039902,8.412303030490875,2.602134943008423,2.9763638973236084,3.410876750946045,5.2465422006180615,6.149495558481142,7.097561925367318,4.887797865072356e-05,64.48157501220703,0.3147783875465393,0.5550669431686401,386
142,6.298036116329744,7.0364415645599365,2.9486985206604004,6.028964385369894,6.325893973404506,7.066062837839127,2.9527976512908936,6.0502803390749165,0.768412709236145,6.004919856786728,7.109420001506805,8.382616192102432,2.5885162353515625,2.968207836151123,3.425618886947632,5.236953692292851,6.162272184853944,7.170905818569162,4.501846672730168e-05,64.4813232421875,0.3153685927391052,0.5552037358283997,387
143,6.294278533700953,7.0327430963516235,2.94792103767395,6.028169309651984,6.322172632757223,7.0654794573783875,2.9399991035461426,6.010512044360313,0.7714471220970154,6.011686474084854,7.103545963764191,8.358969539403915,2.5866596698760986,2.96492338180542,3.3815290927886963,5.227723589967766,6.150239595537684,7.068875296348229,4.128019833914585e-05,64.48094177246094,0.3166550397872925,0.5556436777114868,391
144,6.287607390612842,7.025070488452911,2.945390462875366,6.021489443113339,6.326159706655538,7.070928066968918,2.951277256011963,6.043233558657354,0.7689518332481384,6.015704944729805,7.111214846372604,8.355262875556946,2.5940158367156982,2.971797466278076,3.40175199508667,5.247828079733877,6.175910036311356,7.1187649935195205,3.767126974315824e-05,64.48072814941406,0.3175038993358612,0.5558467507362366,394
